voter_id,district,age_band,race,turnout_history,gender,education,treatment,prior_turnout_rate,donor_propensity,digital_engagement,contactability_score,issue_salience_score,action_taken,donated,pledged_to_vote,clicked_message,message_label,age_order
9050,GA-06,18-29,White,Medium,Male,Some college,control,0.80356763733469,0.370787077602986,0.2797178493215506,62.95984441452143,63.393594338472816,0,0,0,1,Control,0
9051,NC-13,30-44,White,Low,Male,High school,economic_security,0.7169567200640852,0.3801475859225811,0.20765170903098154,38.25789468920131,75.0509642228519,1,0,1,1,Economic Security,1
9052,GA-06,30-44,Black,Low,Male,College+,future_forward,0.5849350046693068,0.2898021084641701,0.43871514101568626,39.48483880567241,48.60420100420214,0,0,0,0,Future Forward,1
9053,WI-03,18-29,Latino,High,Male,College+,future_forward,0.7586657895448687,0.35789447560743587,0.4516999556388019,66.77590542754767,71.39783164097238,0,0,0,0,Future Forward,0
9054,NC-13,65+,White,High,Male,Some college,future_forward,0.35833736687341444,0.2832686773255618,0.5223424694875847,28.81958365455066,65.07966920288747,1,0,0,1,Future Forward,3
9055,GA-06,18-29,White,High,Male,High school,future_forward,0.33652201506855745,0.21239198807564885,0.4825045497210869,47.164034288133536,49.382939545718976,0,1,0,0,Future Forward,0
9056,WI-03,18-29,White,Medium,Male,College+,future_forward,0.6545279421998861,0.3232345146327691,0.27042141707086575,30.69096541061208,80.01562488750744,1,0,1,1,Future Forward,0
9057,PA-07,18-29,White,High,Male,Graduate,control,0.42382449328193345,0.4720429386491414,0.5010335274467599,10.0,40.81017582475117,0,0,0,0,Control,0
9058,TX-32,30-44,Black,Medium,Male,High school,community_voice,0.443350175502664,0.3057997550863591,0.833163139951818,58.86898571214375,54.76346492438415,1,1,1,1,Community Voice,1
9059,TX-32,45-64,White,Medium,Male,High school,community_voice,0.6423490002765145,0.3954605956048419,0.37330782534514,46.525706158688834,75.17843736919544,0,0,0,0,Community Voice,2
9060,PA-07,30-44,White,Low,Male,High school,economic_security,0.4566067156685723,0.6429669742555343,0.09800303119990039,47.00401846275113,75.21073100322351,0,1,0,0,Economic Security,1
9061,NC-13,30-44,White,Medium,Female,Some college,economic_security,0.27008477182818136,0.3179234766730232,0.4910881483951021,45.60687564052557,76.43769818368156,1,0,1,1,Economic Security,1
9062,MI-08,18-29,Black,Medium,Male,College+,future_forward,0.36202742206437694,0.4466481707416935,0.5072147439249183,72.27750956143781,65.85848284441433,1,1,1,1,Future Forward,0
9063,AZ-01,45-64,Latino,Medium,Female,Some college,economic_security,0.02,0.1536006234029758,0.3083388739398645,58.691651212878284,61.571149923032486,0,0,0,0,Economic Security,2
9064,PA-07,18-29,Latino,Medium,Female,Graduate,community_voice,0.7004953324303855,0.13689340464580443,0.6294175312759533,47.32360101406688,47.22222798009709,0,0,0,0,Community Voice,0
9065,AZ-01,30-44,White,Low,Male,College+,community_voice,0.4119408762169916,0.3089347570933911,0.3028461989840163,68.83110773720317,46.99229306485775,1,0,1,1,Community Voice,1
9066,MI-08,45-64,Asian,Medium,Male,Graduate,community_voice,0.9003884535280368,0.4267763971879561,0.5229913823939777,65.50004434951514,65.93927895380712,1,1,0,1,Community Voice,2
9067,WI-03,18-29,Multi/Other,High,Female,College+,future_forward,0.4494045916193603,0.11352424604845412,0.4414624404488287,44.41068814212464,76.62064966818504,1,0,1,0,Future Forward,0
9068,WI-03,18-29,Black,Low,Female,High school,future_forward,0.05208660404469831,0.17754241646046312,0.710027204205492,75.97763456922964,47.83133666677683,1,1,1,1,Future Forward,0
9069,TX-32,30-44,White,Low,Male,Some college,future_forward,0.3267188008068832,0.13308482637301824,0.26522485047355493,55.736867597359804,54.49380243027567,0,0,0,0,Future Forward,1
9070,GA-06,30-44,White,Medium,Female,College+,economic_security,0.6961334101627682,0.2453915010256385,0.2902860597639138,58.124830939343795,86.13088180777608,1,0,1,1,Economic Security,1
9071,WI-03,18-29,White,Medium,Male,College+,control,0.7604608552715083,0.44884816635140967,0.4957030769575335,68.76189376714544,40.579414889638336,1,1,1,1,Control,0
9072,GA-06,65+,Latino,Low,Male,Some college,economic_security,0.5395930438524025,0.310176272159787,0.3005720488505445,79.19534688966093,66.94004512213131,1,0,0,1,Economic Security,3
9073,WI-03,18-29,White,Medium,Male,High school,community_voice,0.3088277372101614,0.3423083668101526,0.22069980926457067,72.84355583726459,41.708088389548344,1,0,1,1,Community Voice,0
9074,TX-32,30-44,Latino,High,Male,Some college,community_voice,0.6976882456388872,0.4362245564237115,0.694992062630237,65.84690512981851,17.497695054977363,0,0,0,1,Community Voice,1
9075,WI-03,18-29,Black,Low,Female,College+,future_forward,0.41585438583170925,0.25231948477962424,0.40637253220801167,24.77478470270679,77.08880069021606,1,0,1,1,Future Forward,0
9076,WI-03,18-29,Asian,Low,Female,Some college,future_forward,0.736980552290503,0.15239214897807912,0.45217018634906986,70.41564926730585,62.11188669257734,0,0,0,0,Future Forward,0
9077,NC-13,65+,Black,High,Female,High school,economic_security,0.6731976481624529,0.08572354147014964,0.4269143302471419,70.25039337420378,78.10103661741378,1,0,1,1,Economic Security,3
9078,MI-08,30-44,Black,Medium,Male,High school,control,0.7234541930371021,0.29789822620286804,0.18672197415418454,73.08472330087963,54.294486436094694,0,0,0,0,Control,1
9079,WI-03,45-64,Multi/Other,Low,Male,Graduate,community_voice,0.6808952151083806,0.10217490713634525,0.5724245115327025,89.08534637790505,66.26336489514362,1,0,1,1,Community Voice,2
9080,MI-08,45-64,Black,High,Female,College+,economic_security,0.39850925419634065,0.4019187344842684,0.4191558210590998,51.042322456925106,78.77338206815138,1,0,1,1,Economic Security,2
9081,MI-08,65+,White,High,Male,Some college,community_voice,0.4062831278110585,0.14831251741012008,0.5921701267892683,73.79599318939796,60.41552605912389,1,1,1,0,Community Voice,3
9082,NC-13,65+,Latino,Medium,Male,Graduate,community_voice,0.5539636772286982,0.07176459303695337,0.6520227820429895,88.48058846612622,65.54365864939608,1,0,1,1,Community Voice,3
9083,GA-06,30-44,White,Low,Female,College+,community_voice,0.7529397665811896,0.3260142012176938,0.3221759603983196,61.97094397891954,70.2465323930378,1,0,1,1,Community Voice,1
9084,NC-13,45-64,White,Low,Male,College+,future_forward,0.4400703176606834,0.100621091963718,0.7506938682929594,60.0499289083906,55.764068909739585,0,0,0,0,Future Forward,2
9085,GA-06,18-29,Black,Medium,Female,Graduate,community_voice,0.6877702060340827,0.1886737193439049,0.26422527983406996,71.9181989072371,62.786626807112285,1,0,1,0,Community Voice,0
9086,NC-13,45-64,White,Medium,Male,Some college,control,0.6779174437282138,0.09387397972182464,0.15236339716149036,54.57992901916665,69.81072624351661,1,1,1,1,Control,2
9087,WI-03,18-29,Latino,Low,Female,Graduate,economic_security,0.6539177355441388,0.4458817086211881,0.6366433122782053,62.42145199336542,87.48674705795163,1,0,1,1,Economic Security,0
9088,WI-03,18-29,Latino,Low,Male,Some college,future_forward,0.3534439880164674,0.2872850682220029,0.3042026677792138,55.132353847280434,69.53991344695547,1,0,1,1,Future Forward,0
9089,WI-03,45-64,White,High,Female,Some college,community_voice,0.818539904088936,0.13755825509683933,0.17587966264431326,56.378635470768046,56.636752286043404,0,0,0,0,Community Voice,2
9090,TX-32,65+,Black,Low,Female,Graduate,economic_security,0.15779940041532156,0.4689092871336294,0.5312417618701355,68.35931590437634,86.22379464735877,1,0,1,1,Economic Security,3
9091,TX-32,45-64,Latino,Medium,Male,College+,future_forward,0.617107938865862,0.15913453371227687,0.2510404110089507,49.03801899433164,51.840083945943555,1,0,0,1,Future Forward,2
9092,NC-13,45-64,White,High,Male,College+,community_voice,0.7454152586042454,0.511979721559008,0.30972390898354113,56.567177782177005,51.66429792855756,0,0,0,0,Community Voice,2
9093,WI-03,65+,Asian,Low,Male,High school,economic_security,0.7470001356607324,0.19962870706311325,0.4445080330004213,96.25083358897272,89.42000853380289,1,1,1,1,Economic Security,3
9094,GA-06,30-44,White,Medium,Male,Graduate,future_forward,0.5390652194719986,0.2201559224675786,0.5990369422822887,47.685155453624304,62.4993887843386,1,1,0,1,Future Forward,1
9095,GA-06,65+,Multi/Other,Medium,Female,College+,economic_security,0.49422789811894813,0.21922002490785966,0.37680310422022134,58.30349310357397,88.53753977257672,0,0,0,0,Economic Security,3
9096,AZ-01,30-44,White,Low,Male,Some college,future_forward,0.39267674637504174,0.49585709286540125,0.20756628615319406,64.1240208547228,62.180491671133325,1,0,1,1,Future Forward,1
9097,NC-13,30-44,Asian,Medium,Male,College+,economic_security,0.5600597766649644,0.5405388148548735,0.2446243078753848,39.58560381925328,55.591822422907796,1,1,1,1,Economic Security,1
9098,AZ-01,18-29,Latino,Low,Female,Some college,community_voice,0.4397936778905529,0.1620444598991014,0.4518767425128809,47.20797155268886,60.21080612590344,0,0,0,0,Community Voice,0
9099,PA-07,30-44,White,Medium,Male,Graduate,control,0.7024161035384495,0.37820542630856974,0.4171270954816069,57.41745498379174,64.57026295451034,1,0,0,1,Control,1
9100,GA-06,30-44,White,Low,Male,Some college,future_forward,0.4763775243465153,0.3214013184833354,0.868044279234468,59.458962378837384,68.69323529721596,1,0,0,1,Future Forward,1
9101,PA-07,30-44,Asian,High,Male,High school,economic_security,0.31076971405685483,0.47114916301884474,0.4519827752168125,44.5808609937932,54.21559902778158,0,0,0,0,Economic Security,1
9102,NC-13,18-29,White,Low,Female,High school,community_voice,0.25913134585258984,0.20995287454928357,0.1404858742106608,55.24013295074354,96.01243109249565,1,0,1,1,Community Voice,0
9103,PA-07,65+,White,High,Female,High school,economic_security,0.39382329448810177,0.13807458601770872,0.682063002433862,29.39269562035664,70.34681421535029,1,0,1,1,Economic Security,3
9104,PA-07,65+,White,Medium,Female,High school,future_forward,0.5532732410600983,0.45807032245615903,0.8750711290611023,69.38600512882249,72.46015881843033,1,0,0,1,Future Forward,3
9105,TX-32,18-29,Multi/Other,Medium,Male,High school,future_forward,0.5123883153740622,0.48966193971833105,0.7620711524413212,55.49535715725464,68.55557948370853,1,0,1,1,Future Forward,0
9106,NC-13,18-29,Black,High,Female,Some college,control,0.7439630610339036,0.14039514279728177,0.21133095040225755,57.774932991895774,61.93123590215537,1,0,0,1,Control,0
9107,PA-07,18-29,White,Low,Male,Graduate,control,0.5008068769171907,0.1960226807434991,0.26827650058514396,42.01803814862491,64.92135661670531,0,0,0,0,Control,0
9108,MI-08,18-29,White,High,Male,Graduate,community_voice,0.2988012427597175,0.43696359341326435,0.7744732146322046,34.94305563757881,42.43786232669434,0,0,0,0,Community Voice,0
9109,NC-13,45-64,White,Medium,Male,Graduate,economic_security,0.669301816399468,0.16216215769992529,0.26784547825680916,83.71675098948342,56.41153192813249,0,0,0,0,Economic Security,2
9110,AZ-01,18-29,White,Low,Female,High school,economic_security,0.3086291017731416,0.16328804375523778,0.5133412916665198,72.21490522158695,44.77832316667865,0,0,0,0,Economic Security,0
9111,WI-03,45-64,Multi/Other,High,Female,Some college,control,0.661313735104195,0.3446520417806577,0.22741056265490184,99.0,63.4729039892371,1,0,1,0,Control,2
9112,WI-03,30-44,White,Low,Male,Some college,future_forward,0.3246184004956514,0.19809438845935548,0.37580547365092937,80.87569469088515,53.23219978787017,0,0,0,0,Future Forward,1
9113,AZ-01,65+,White,High,Female,Some college,future_forward,0.6111474003005879,0.41396835500542595,0.7226184379095634,81.16973318096882,58.2304417168702,0,0,0,0,Future Forward,3
9114,AZ-01,30-44,White,Low,Male,College+,community_voice,0.98,0.3265924869177243,0.8394789510593381,77.01460470362915,69.07123740208807,1,0,1,0,Community Voice,1
9115,MI-08,18-29,Black,Medium,Female,High school,future_forward,0.31398076777399864,0.4252674620489099,0.33806629892193074,44.46329369812441,78.68175690301864,1,0,0,1,Future Forward,0
9116,NC-13,30-44,Black,Low,Female,Graduate,community_voice,0.47740687703352547,0.3694951862425372,0.8040411566328014,61.91843890061819,43.71557226494006,1,0,0,1,Community Voice,1
9117,NC-13,30-44,Black,Low,Female,High school,future_forward,0.9039199458360606,0.05860992420776723,0.6637342867149775,65.83128888391595,58.60545369057721,0,0,0,1,Future Forward,1
9118,MI-08,18-29,Latino,High,Male,High school,economic_security,0.5737344322288599,0.29503456471460277,0.30592590375997525,62.64979462123562,65.73314439576595,1,0,0,0,Economic Security,0
9119,PA-07,65+,White,Medium,Female,Graduate,control,0.21426243241318338,0.239072123991193,0.12774520781234125,49.97417417006632,99.0,1,0,1,1,Control,3
9120,NC-13,30-44,Asian,Low,Male,Some college,future_forward,0.6808628526217253,0.13191824330239107,0.29418362230001893,62.740724799234634,62.51935161239778,0,0,0,0,Future Forward,1
9121,NC-13,18-29,Black,Medium,Male,College+,community_voice,0.4128894693390126,0.18894260027883805,0.5891089073818964,60.6388840877433,69.81565641466051,1,0,0,1,Community Voice,0
9122,AZ-01,45-64,Asian,Medium,Female,College+,future_forward,0.7206090204361295,0.29885326177190863,0.21862901777425484,18.95554879292615,68.28014703243753,1,1,1,1,Future Forward,2
9123,PA-07,45-64,Asian,Medium,Female,College+,control,0.2984941316274148,0.48411218238161635,0.6115627035231085,81.65068385820055,64.56305525880086,1,0,0,1,Control,2
9124,AZ-01,30-44,Latino,High,Female,Graduate,economic_security,0.6297082221191493,0.1243948610024783,0.2512767022660031,34.4436722028927,57.81360166909036,0,0,0,1,Economic Security,1
9125,TX-32,45-64,White,Low,Male,Some college,control,0.6272751018907995,0.39593123001436586,0.4512089373861078,41.78620710371159,74.65173394100971,1,0,0,1,Control,2
9126,NC-13,30-44,Asian,Medium,Female,Graduate,community_voice,0.3788716943810296,0.22539796015437974,0.3579332853461379,83.05056371788602,72.43900043881098,0,0,0,0,Community Voice,1
9127,MI-08,45-64,Latino,High,Female,Some college,control,0.6336326252087512,0.4354981561151652,0.5777415733476838,77.12975984671563,58.44332231042218,1,0,0,1,Control,2
9128,PA-07,30-44,Latino,Low,Male,College+,community_voice,0.3618349803488473,0.17719880226367637,0.05599101985443426,77.91507277326778,65.32213502316935,0,1,0,0,Community Voice,1
9129,WI-03,18-29,White,Low,Male,College+,control,0.32210572572990287,0.2136267008584729,0.7270258606898051,98.35176677347083,74.0620639872851,1,0,1,1,Control,0
9130,GA-06,65+,Asian,Medium,Female,Graduate,control,0.7470487971021947,0.01,0.706815994188851,67.94832128396536,60.52918436947791,1,1,1,1,Control,3
9131,NC-13,18-29,White,Medium,Male,High school,community_voice,0.7594024229493544,0.27600346432849565,0.6253847643776987,56.507618562253484,55.80542713685061,0,0,0,1,Community Voice,0
9132,WI-03,18-29,White,High,Female,Graduate,community_voice,0.5122191094963866,0.4640864450264239,0.42207499290687045,37.76842792149688,58.955619837703594,0,0,0,0,Community Voice,0
9133,WI-03,30-44,White,Low,Male,High school,future_forward,0.6287052768197661,0.41384896853821235,0.32071071099961834,22.190159861473852,89.32389675586379,1,0,0,0,Future Forward,1
9134,MI-08,18-29,White,High,Female,High school,economic_security,0.4387649105034193,0.03625168542134696,0.3949322073539996,56.27477297861419,44.09118921029212,0,0,0,1,Economic Security,0
9135,MI-08,45-64,Latino,Medium,Female,College+,community_voice,0.3645459077947623,0.5588559813716932,0.4381824163924427,43.705543434880276,75.12483902997047,0,0,0,1,Community Voice,2
9136,TX-32,65+,White,High,Female,Some college,economic_security,0.6399788644281232,0.2572186945352824,0.6398796477244637,28.49554413333259,50.926291432768295,1,1,1,0,Economic Security,3
9137,AZ-01,30-44,White,Medium,Male,Some college,economic_security,0.4324121399977044,0.12992626002639748,0.48667664071097066,89.29466852306182,60.70613854002623,1,0,1,1,Economic Security,1
9138,AZ-01,18-29,White,Medium,Female,High school,control,0.6050893440213492,0.4553156919373688,0.7531525138299128,28.02271754423023,60.09316035863554,0,0,0,0,Control,0
9139,PA-07,30-44,Multi/Other,Low,Male,High school,economic_security,0.6107134025070945,0.02952970348050631,0.5571256337632772,68.06066139387978,64.05555931794322,1,0,1,1,Economic Security,1
9140,NC-13,30-44,White,Medium,Female,College+,community_voice,0.8206131846212015,0.41482547574415424,0.27820477072465305,60.53775435076914,43.683824975820144,0,0,0,1,Community Voice,1
9141,NC-13,65+,Black,Medium,Male,Graduate,economic_security,0.6611840494497484,0.32748837090606053,0.8173404282275046,77.9183698346292,29.45963156347516,1,0,1,1,Economic Security,3
9142,TX-32,30-44,Black,Medium,Male,Some college,economic_security,0.6805109028870274,0.509328494530839,0.3616132030507058,54.89099863692072,45.84429542291602,1,0,0,1,Economic Security,1
9143,WI-03,45-64,Black,Medium,Male,High school,control,0.8075921233660144,0.10270406907093232,0.8421881834707284,88.83682260552735,73.11528880572268,1,0,1,1,Control,2
9144,MI-08,65+,Multi/Other,Medium,Female,Graduate,economic_security,0.6059474321040306,0.30502373639609115,0.12294129868155353,58.51142027589518,58.193720582162555,1,1,1,1,Economic Security,3
